lg family ind nr_rec
8 9C P14461_171_S167 1
8 9C P14461_172_S168 1
8 9C P14461_174_S170 1
8 9C P14461_175_S171 1
8 9C P14461_177_S173 1
8 9C P14461_178_S174 1
8 9C P14461_180_S176 1
8 9C P14461_182_S178 1
8 9C P14461_183_S179 1
8 9C P14461_184_S180 1
8 9C P14461_185_S181 1
8 9C P14461_186_S182 1
8 9C P14461_188_S184 1
9 3c9 P10854_101_S125 1
9 3c9 P10854_102_S126 1
9 3c9 P10854_105_S129 1
9 3c9 P10854_108_S132 1
9 3c9 P10854_110_S134 1
9 3c9 P10854_111_S135 1
9 3c9 P10854_112_S136 1
9 3c9 P10854_117_S141 1
9 3c9 P10854_118_S142 1
9 3c9 P10854_120_S144 1
9 3c9 P10854_121_S145 1
9 3c9 P10854_126_S150 1
9 3c9 P10854_129_S153 1
9 3c9 P10854_131_S155 1
9 3c9 P14461_191_S187 1
9 3c9 P14461_192_S188 1
9 3c9 P14461_194_S190 1
9 3c9 P14461_195_S191 1
9 3c9 P14461_196_S192 1
9 8C P10854_133_S157 1
9 8C P10854_134_S158 1
9 8C P10854_135_S159 1
9 8C P10854_138_S162 1
9 8C P10854_139_S163 1
9 8C P10854_140_S164 1
9 8C P10854_142_S166 1
9 8C P10854_145_S169 1
9 8C P10854_149_S173 1
9 8C P10854_150_S174 1
9 8C P10854_151_S175 1
9 8C P10854_152_S176 1
9 8C P10854_153_S177 1
9 8C P10854_154_S178 1
9 8C P10854_155_S179 1
9 8C P10854_159_S183 1
9 7C P10854_163_S187 1
9 7C P10854_164_S188 1
9 7C P10854_167_S191 1
9 7C P10854_171_S195 1
9 7C P10854_172_S196 1
9 7C P10854_173_S197 1
9 7C P10854_177_S201 1
9 7C P10854_185_S208 1
9 7C P10854_186_S209 1
9 7C P10854_187_S210 1
9 7C P10854_188_S211 1
9 7C P10854_189_S212 1
9 7C P10854_190_S213 1
9 7C P10854_195_S218 1
9 4C P14461_101_S97 1
9 4C P14461_102_S98 1
9 4C P14461_104_S100 1
9 4C P14461_105_S101 1
9 4C P14461_106_S102 1
9 4C P14461_107_S103 1
9 4C P14461_110_S106 1
9 4C P14461_111_S107 1
9 4C P14461_112_S108 1
9 4C P14461_115_S111 1
9 4C P14461_116_S112 1
9 4C P14461_119_S115 1
9 4C P14461_120_S116 1
9 4C P14461_121_S117 1
9 4C P14461_124_S120 1
9 4C P14461_125_S121 1
9 4C P14461_131_S127 1
9 4C P14461_132_S128 1
9 4C P14461_141_S137 1
9 4C P14461_142_S138 1
9 7CB P14461_144_S140 1
9 7CB P14461_145_S141 1
9 7CB P14461_146_S142 1
9 7CB P14461_147_S143 1
9 7CB P14461_148_S144 1
9 7CB P14461_149_S145 1
9 7CB P14461_152_S148 1
9 7CB P14461_153_S149 1
9 7CB P14461_155_S151 1
9 7CB P14461_156_S152 1
9 7CB P14461_157_S153 1
9 7CB P14461_159_S155 1
9 7CB P14461_161_S157 1
9 7CB P14461_162_S158 1
9 7CB P14461_163_S159 1
9 9C P14461_166_S162 1
9 9C P14461_168_S164 1
9 9C P14461_172_S168 1
9 9C P14461_173_S169 1
9 9C P14461_174_S170 1
9 9C P14461_175_S171 1
9 9C P14461_177_S173 1
9 9C P14461_183_S179 1
9 9C P14461_184_S180 1
9 9C P14461_187_S183 1
9 9C P14461_188_S184 1
